pcode,LOC_NUM_PLCS_VIST,LOC_TIME_NONE,LOC_TIME_WORK,LOC_TIME_EATING,LOC_TIME_SOCIAL,LOC_TIME_OTHERS,LOC_TIME_GYM,LOC_TIME_HOME,APP_DUR_WORK_sum,APP_DUR_WORK_count,APP_DUR_SOCIAL_sum,APP_DUR_SOCIAL_count,APP_DUR_sum,APP_DUR_count,keyevent_DIST_sum,keyevent_DIST_count,keyevent_TIME_sum,keyevent_TIME_count,keyevent_SOCIAL_DIST_sum,keyevent_SOCIAL_DIST_count,keyevent_ENTER_DIST_sum,keyevent_ENTER_DIST_count,keyevent_INFO_DIST_sum,keyevent_INFO_DIST_count,keyevent_HEALTH_DIST_sum,keyevent_HEALTH_DIST_count,keyevent_WORK_DIST_sum,keyevent_WORK_DIST_count,keyevent_SOCIAL_TIME_sum,keyevent_SOCIAL_TIME_count,keyevent_ENTER_TIME_sum,keyevent_ENTER_TIME_count,keyevent_INFO_TIME_sum,keyevent_INFO_TIME_count,keyevent_HEALTH_TIME_sum,keyevent_HEALTH_TIME_count,keyevent_WORK_TIME_sum,keyevent_WORK_TIME_count,SCR#entropy,SCR#state_changes,SCR#SCREEN_OFF_count,SCR#SCREEN_ON_count,SCR#unknown_count,SCR#dur_SCREEN_OFF,SCR#dur_SCREEN_ON,SCR#dur_unknown,APP_DUR_ENTER_sum,APP_DUR_ENTER_count,APP_DUR_INFO_sum,APP_DUR_INFO_count,APP_DUR_HEALTH_sum,APP_DUR_HEALTH_count,FitbitStepcount_sum,Fitbitcalorie_sum,Fitbitdistance_sum,ACT#count_ON_BICYCLE,ACT#count_STILL,ACT#count_WALKING,ACT#dur_ON_BICYCLE,ACT#dur_STILL,ACT#dur_WALKING,ACT#count_IN_VEHICLE,ACT#dur_IN_VEHICLE,ACT#count_RUNNING,ACT#dur_RUNNING,MSG_SNT#CNT,MSG_RCV#CNT,MSG#CNT,CALL#CNT,CALL#DUR,next_hour_binary_personal,stress_binary_personal,window_start_time,sleep_duration_sec,sleep_duration_hr,sleep_onset_hour,sleep_midpoint_hour
P007,3.0,6.666666666666667,0.0,4.383333333333334,0.0,0.0,0.0,32.95,0.0,0.0,23.168957,105.0,2167.080942,141.0,0.0,160.0,0.0,160.0,0.0,160.0,0.0,160.0,0.0,160.0,0.0,160.0,0.0,160.0,0.0,160.0,0.0,160.0,0.0,160.0,0.0,160.0,0.0,160.0,0.4465737110507759,34.0,10.0,9.0,141.0,1318.0,13.0,1423.0,0.248999,2.0,0.143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-09 09:00:00,15564.241,4.323400277777778,5.083333333333333,7.25
P007,1.0,0.0,0.0,52.03333333333333,0.0,0.0,0.0,0.0,0.134998,2.0,1405.3719159999998,99.0,1729.352903,120.0,0.0,135.0,0.0,135.0,0.0,135.0,0.0,135.0,0.0,135.0,0.0,135.0,0.0,135.0,0.0,135.0,0.0,135.0,0.0,135.0,0.0,135.0,0.0,135.0,0.4256013524334561,24.0,7.0,8.0,120.0,1575.0,124.0,1853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-12-09 10:00:00,15564.241,4.323400277777778,5.083333333333333,7.25
P007,1.0,0.0,0.0,1.5166666666666666,0.0,0.0,0.0,0.0,0.176999,3.0,9.328952999999998,112.0,1110.544948,140.0,0.0,151.0,0.0,151.0,0.0,151.0,0.0,151.0,0.0,151.0,0.0,151.0,0.0,151.0,0.0,151.0,0.0,151.0,0.0,151.0,0.0,151.0,0.0,151.0,0.3111362239484248,19.0,6.0,5.0,140.0,1326.0,13.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-12-09 11:00:00,15564.241,4.323400277777778,5.083333333333333,7.25
P007,1.0,0.0,0.0,11.35,0.0,0.0,0.0,0.0,0.0,0.0,51.590977,60.0,2626.479977,86.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.5431597530423198,28.0,8.0,8.0,86.0,2444.0,71.0,475.0,0.136999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-09 12:00:00,15564.241,4.323400277777778,5.083333333333333,7.25
P007,1.0,0.0,0.0,8.65,0.0,0.0,0.0,0.0,0.252997,3.0,566.5119650000001,77.0,2453.386002,114.0,0.0,125.0,0.0,125.0,0.0,125.0,0.0,125.0,0.0,125.0,0.0,125.0,0.0,125.0,0.0,125.0,0.0,125.0,0.0,125.0,0.0,125.0,0.0,125.0,0.3585187813462105,21.0,5.0,6.0,114.0,1880.0,13.0,1109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-09 13:00:00,15564.241,4.323400277777778,5.083333333333333,7.25
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-09 17:00:00,15564.241,4.323400277777778,5.083333333333333,7.25
P007,2.0,1.7,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,86.166979,43.0,1749.4949769999998,50.0,0.0,51.0,0.0,51.0,0.0,51.0,0.0,51.0,0.0,51.0,0.0,51.0,0.0,51.0,0.0,51.0,0.0,51.0,0.0,51.0,0.0,51.0,0.0,51.0,0.0965089607359473,2.0,0.0,1.0,50.0,0.0,2.0,1175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-09 18:00:00,15564.241,4.323400277777778,5.083333333333333,7.25
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.333994,9.0,0.719992,18.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.2061920506332318,1.0,1.0,0.0,18.0,0.0,0.0,672.0,0.122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-09 19:00:00,15564.241,4.323400277777778,5.083333333333333,7.25
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2020-12-09 20:00:00,15564.241,4.323400277777778,5.083333333333333,7.25
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2020-12-09 21:00:00,15564.241,4.323400277777778,5.083333333333333,7.25
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.86666666666667,0.0,0.0,261.565971,72.0,2492.1919569999995,117.0,0.0,146.0,0.0,146.0,0.0,146.0,0.0,146.0,0.0,146.0,0.0,146.0,0.0,146.0,0.0,146.0,0.0,146.0,0.0,146.0,0.0,146.0,0.0,146.0,0.6360593203214581,54.0,14.0,15.0,117.0,2019.0,93.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-10 09:00:00,5939.59,1.6498861111111112,5.616666666666667,6.433333333333334
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.56666666666667,0.0,0.0,0.669987,26.0,643.616983,32.0,0.0,47.0,0.0,47.0,0.0,47.0,0.0,47.0,0.0,47.0,0.0,47.0,0.0,47.0,0.0,47.0,0.0,47.0,0.0,47.0,0.0,47.0,0.0,47.0,0.8467337237011835,20.0,8.0,7.0,32.0,1683.0,221.0,1036.0,0.0,0.0,0.043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-10 10:00:00,5939.59,1.6498861111111112,5.616666666666667,6.433333333333334
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.266666666666666,0.0,0.0,0.1659979999999999,5.0,3399.337003,9.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,1.0912436384160906,17.0,7.0,7.0,9.0,987.0,947.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-10 11:00:00,5939.59,1.6498861111111112,5.616666666666667,6.433333333333334
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.083333333333336,8.022998,2.0,103.25997699999998,47.0,798.1979739999999,57.0,0.0,77.0,0.0,77.0,0.0,77.0,0.0,77.0,0.0,77.0,0.0,77.0,0.0,77.0,0.0,77.0,0.0,77.0,0.0,77.0,0.0,77.0,0.0,77.0,0.7528232903413427,24.0,10.0,10.0,57.0,2071.0,198.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-12-10 12:00:00,5939.59,1.6498861111111112,5.616666666666667,6.433333333333334
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.15,0.0,0.0,0.4109929999999999,15.0,2208.357973,26.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.8425434329028281,19.0,6.0,6.0,26.0,2807.0,70.0,98.0,0.0,0.0,0.072,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2020-12-10 13:00:00,5939.59,1.6498861111111112,5.616666666666667,6.433333333333334
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.98333333333333,1522.01,1.0,0.706989,29.0,2735.6059200000004,145.0,0.0,154.0,0.0,154.0,0.0,154.0,0.0,154.0,0.0,154.0,0.0,154.0,0.0,154.0,0.0,154.0,0.0,154.0,0.0,154.0,0.0,154.0,0.0,154.0,0.262804812428997,17.0,4.0,5.0,145.0,1127.0,15.0,917.0,1.6339450000000002,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-10 15:00:00,5939.59,1.6498861111111112,5.616666666666667,6.433333333333334
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.917996,10.0,37.298992,18.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.2061920506332318,1.0,1.0,0.0,18.0,0.0,0.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-10 16:00:00,5939.59,1.6498861111111112,5.616666666666667,6.433333333333334
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-10 17:00:00,5939.59,1.6498861111111112,5.616666666666667,6.433333333333334
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-12-10 18:00:00,5939.59,1.6498861111111112,5.616666666666667,6.433333333333334
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2020-12-10 19:00:00,5939.59,1.6498861111111112,5.616666666666667,6.433333333333334
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-12-10 20:00:00,5939.59,1.6498861111111112,5.616666666666667,6.433333333333334
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-10 21:00:00,5939.59,1.6498861111111112,5.616666666666667,6.433333333333334
P007,1.0,0.0,0.0,50.38333333333333,0.0,0.0,0.0,0.0,0.0,0.0,76.17999699999999,6.0,2869.640999,9.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,1.078992207877583,15.0,6.0,6.0,9.0,2508.0,212.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2020-12-11 09:00:00,14216.801,3.949111388888889,4.266666666666667,6.25
P007,1.0,0.0,0.0,56.3,0.0,0.0,0.0,0.0,0.0,0.0,418.693,15.0,2971.1429930000004,28.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.9075352941050092,27.0,8.0,8.0,28.0,2260.0,141.0,219.0,0.123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2020-12-11 10:00:00,14216.801,3.949111388888889,4.266666666666667,6.25
P007,1.0,0.0,0.0,58.016666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.70799,28.0,2595.8280050000008,46.0,0.0,63.0,0.0,63.0,0.0,63.0,0.0,63.0,0.0,63.0,0.0,63.0,0.0,63.0,0.0,63.0,0.0,63.0,0.0,63.0,0.0,63.0,0.0,63.0,0.7696734919794211,26.0,9.0,8.0,46.0,1963.0,164.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2020-12-11 11:00:00,14216.801,3.949111388888889,4.266666666666667,6.25
P007,1.0,0.0,0.0,51.03333333333333,0.0,0.0,0.0,0.0,231.216003,1.0,226.122987,12.0,2907.846944,31.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.649613999257886,14.0,4.0,4.0,31.0,2474.0,19.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2020-12-11 12:00:00,14216.801,3.949111388888889,4.266666666666667,6.25
P007,1.0,0.0,0.0,26.15,0.0,0.0,0.0,0.0,0.0,0.0,2464.572987,24.0,3345.076979000001,31.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.8108821066956462,19.0,7.0,6.0,31.0,1320.0,35.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2020-12-11 13:00:00,14216.801,3.949111388888889,4.266666666666667,6.25
P007,1.0,0.0,0.0,57.88333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1977.6159040000005,105.0,2032.381902,111.0,0.0,122.0,0.0,122.0,0.0,122.0,0.0,122.0,0.0,122.0,0.0,122.0,0.0,122.0,0.0,122.0,0.0,122.0,0.0,122.0,0.0,122.0,0.0,122.0,0.3650407273299129,20.0,5.0,6.0,111.0,1219.0,112.0,2222.0,0.0,0.0,7.337999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2020-12-11 14:00:00,14216.801,3.949111388888889,4.266666666666667,6.25
P007,1.0,0.0,0.0,58.43333333333333,0.0,0.0,0.0,0.0,0.0,0.0,298.60296200000005,94.0,1473.0029450000002,123.0,0.0,173.0,0.0,173.0,0.0,173.0,0.0,173.0,0.0,173.0,0.0,173.0,0.0,173.0,0.0,173.0,0.0,173.0,0.0,173.0,0.0,173.0,0.0,173.0,0.8013697584994172,76.0,24.0,26.0,123.0,1279.0,266.0,2053.0,144.277,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2020-12-11 15:00:00,14216.801,3.949111388888889,4.266666666666667,6.25
P007,3.0,7.1,0.0,7.5,0.0,0.0,0.0,40.38333333333333,61.11,1.0,181.470989,35.0,3092.3540430000003,71.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.6243728963032287,31.0,9.0,8.0,71.0,1115.0,85.0,2185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-11 16:00:00,14216.801,3.949111388888889,4.266666666666667,6.25
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3,0.0,0.0,166.156975,48.0,2513.336947,59.0,0.0,64.0,0.0,64.0,0.0,64.0,0.0,64.0,0.0,64.0,0.0,64.0,0.0,64.0,0.0,64.0,0.0,64.0,0.0,64.0,0.0,64.0,0.0,64.0,0.3267449518352708,9.0,2.0,3.0,59.0,862.0,25.0,1447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-12-11 17:00:00,14216.801,3.949111388888889,4.266666666666667,6.25
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.13333333333333,0.0,0.0,133.914972,55.0,493.5909419999999,106.0,0.0,108.0,0.0,108.0,0.0,108.0,0.0,108.0,0.0,108.0,0.0,108.0,0.0,108.0,0.0,108.0,0.0,108.0,0.0,108.0,0.0,108.0,0.0,108.0,0.10505211623645,3.0,1.0,1.0,106.0,14.0,1.0,3452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2020-12-11 18:00:00,14216.801,3.949111388888889,4.266666666666667,6.25
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.31666666666667,0.0,0.0,0.2669939999999999,9.0,0.68099,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2020-12-11 19:00:00,14216.801,3.949111388888889,4.266666666666667,6.25
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.427992,18.0,0.45799,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2020-12-11 20:00:00,14216.801,3.949111388888889,4.266666666666667,6.25
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.11666666666667,0.0,0.0,8.947991000000002,19.0,1852.147037,27.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.6001660731596457,10.0,3.0,3.0,27.0,1833.0,13.0,821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,,2020-12-12 09:00:00,29892.622,8.30350611111111,1.1833333333333331,5.333333333333333
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.31666666666667,0.0,0.0,0.321992,18.0,2882.410985,29.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.7469986155155759,17.0,5.0,5.0,29.0,1569.0,78.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2020-12-12 10:00:00,29892.622,8.30350611111111,1.1833333333333331,5.333333333333333
P007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.06666666666667,676.8549840000001,2.0,0.589989,32.0,1387.4879630000005,62.0,0.0,68.0,0.0,68.0,0.0,68.0,0.0,68.0,0.0,68.0,0.0,68.0,0.0,68.0,0.0,68.0,0.0,68.0,0.0,68.0,0.0,68.0,0.0,68.0,0.3595958580466312,11.0,3.0,3.0,62.0,832.0,7.0,716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2020-12-12 15:00:00,29892.622,8.30350611111111,1.1833333333333331,5.333333333333333
