pcode,date,LOC_DST_ep_0,LOC_DST_ep_1,LOC_DST_ep_2,LOC_DST_ep_3,LOC_DST_ep_4,LOC_CNT_ep_0,LOC_CNT_ep_1,LOC_CNT_ep_2,LOC_CNT_ep_3,LOC_CNT_ep_4,SCR_DUR_ep_0,SCR_DUR_ep_1,SCR_DUR_ep_2,SCR_DUR_ep_3,SCR_DUR_ep_4,SCR_CNT_ep_0,SCR_CNT_ep_1,SCR_CNT_ep_2,SCR_CNT_ep_3,SCR_CNT_ep_4,ACT_IN_VEHICLE_ep_0,ACT_ON_BIKE_ep_0,ACT_RUNNING_ep_0,ACT_FOOT_ep_0,ACT_WALKING_ep_0,ACT_STILL_ep_0,ACT_TILTING_ep_0,ACT_UNKNOWN_ep_0,ACT_IN_VEHICLE_ep_1,ACT_ON_BIKE_ep_1,ACT_RUNNING_ep_1,ACT_FOOT_ep_1,ACT_WALKING_ep_1,ACT_STILL_ep_1,ACT_TILTING_ep_1,ACT_UNKNOWN_ep_1,ACT_IN_VEHICLE_ep_2,ACT_ON_BIKE_ep_2,ACT_RUNNING_ep_2,ACT_FOOT_ep_2,ACT_WALKING_ep_2,ACT_STILL_ep_2,ACT_TILTING_ep_2,ACT_UNKNOWN_ep_2,ACT_IN_VEHICLE_ep_3,ACT_ON_BIKE_ep_3,ACT_RUNNING_ep_3,ACT_FOOT_ep_3,ACT_WALKING_ep_3,ACT_STILL_ep_3,ACT_TILTING_ep_3,ACT_UNKNOWN_ep_3,ACT_IN_VEHICLE_ep_4,ACT_ON_BIKE_ep_4,ACT_RUNNING_ep_4,ACT_FOOT_ep_4,ACT_WALKING_ep_4,ACT_STILL_ep_4,ACT_TILTING_ep_4,ACT_UNKNOWN_ep_4,SLP_DUR,SLP_START,SLP_END,CON_DUR_ep_0,CON_CNT_ep_0,CON_VCN_ep_0,CON_DUR_ep_1,CON_CNT_ep_1,CON_VCN_ep_1,CON_DUR_ep_2,CON_CNT_ep_2,CON_VCN_ep_2,CON_DUR_ep_3,CON_CNT_ep_3,CON_VCN_ep_3,CON_DUR_ep_4,CON_CNT_ep_4,CON_VCN_ep_4,CAL_IN_CNT_ep_0,CAL_IN_DUR_ep_0,CAL_OUT_CNT_ep_0,CAL_OUT_DUR_ep_0,CAL_MISS_CNT_ep_0,CAL_IN_CNT_ep_1,CAL_IN_DUR_ep_1,CAL_OUT_CNT_ep_1,CAL_OUT_DUR_ep_1,CAL_MISS_CNT_ep_1,CAL_IN_CNT_ep_2,CAL_IN_DUR_ep_2,CAL_OUT_CNT_ep_2,CAL_OUT_DUR_ep_2,CAL_MISS_CNT_ep_2,CAL_IN_CNT_ep_3,CAL_IN_DUR_ep_3,CAL_OUT_CNT_ep_3,CAL_OUT_DUR_ep_3,CAL_MISS_CNT_ep_3,CAL_IN_CNT_ep_4,CAL_IN_DUR_ep_4,CAL_OUT_CNT_ep_4,CAL_OUT_DUR_ep_4,CAL_MISS_CNT_ep_4,MSG_IN_CNT_ep_0,MSG_OUT_CNT_ep_0,MSG_IN_CNT_ep_1,MSG_OUT_CNT_ep_1,MSG_IN_CNT_ep_2,MSG_OUT_CNT_ep_2,MSG_IN_CNT_ep_3,MSG_OUT_CNT_ep_3,MSG_IN_CNT_ep_4,MSG_OUT_CNT_ep_4,stress_binary_personal
P015,2016-04-20,13508.188,0.0,3215.3596,5624.8384,4450.1055,2.0,1.0,1.3333334,2.0,1.0,1648.3594,13.137667,14.2873335,1309.3527,311.58167,7.0,0.33333334,1.0,4.6666665,1.0,4412.0,388.33334,0.0,1094.6666,0.0,74770.0,5401.6665,332.33334,2.6666667,0.0,0.0,0.0,0.0,21396.0,200.33333,0.0,328.33334,131.33333,0.0,92.666664,0.0,18705.0,2296.3333,46.333332,3442.0,1.0,0.0,917.0,0.0,14682.667,2377.0,180.33333,639.0,256.0,0.0,85.0,0.0,19986.334,528.0,105.666664,16.333334,16.0,146.66667,1853.0,4.0,0.16432096,0.0,0.0,0.0005159959,0.0,0.0,0.0008130081,1486.3334,2.0,0.20444164,366.66666,2.0,0.05334947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0
P015,2016-04-22,23140.605,0.0,5674.928,14989.749,2145.3389,2.0,1.0,1.3333334,1.6666666,1.3333334,3428.6536,24.210667,909.37634,2264.3538,230.713,13.333333,0.6666667,4.0,6.0,2.6666667,5675.0,411.66666,0.0,2017.0,0.0,76205.336,1463.6666,626.3333,0.0,0.0,0.0,0.0,0.0,21598.666,0.33333334,0.0,2360.3333,131.33333,0.0,92.666664,0.0,18886.334,83.0,46.333332,2618.3333,16.0,0.0,1670.3334,0.0,16086.0,739.3333,470.0,696.3333,264.33334,0.0,254.0,0.0,19634.334,641.0,110.0,14.25,2.0,116.0,28775.334,7.0,0.52534527,11669.667,1.6666666,0.45621866,12418.667,1.6666666,0.4153472,2948.0,2.0,0.38736504,1739.0,2.6666667,0.38509429,0.0,0.0,0.6666667,38.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,38.333332,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0
P015,2016-04-25,28581.5,0.0,0.0,17298.709,10023.016,2.6666667,1.0,1.0,2.6666667,1.3333334,768.512,12.635,1.8106667,754.06635,0.0,2.6666667,0.33333334,0.33333334,2.0,0.0,2486.6667,269.66666,0.0,1490.6666,0.0,69215.0,12197.667,739.3333,0.33333334,0.0,0.0,0.0,0.0,21587.0,11.666667,0.0,85.666664,96.333336,0.0,102.666664,0.0,21026.0,208.33333,81.0,1936.6666,149.66667,0.0,1043.3334,0.0,13187.333,4745.3335,537.6667,464.0,23.666666,0.0,344.66666,0.0,13414.667,7232.3335,120.666664,12.833333,22.666666,125.333336,5428.6665,11.666667,0.31236115,376.66666,1.3333334,0.09326146,400.0,2.6666667,0.048397467,4625.3335,7.3333335,0.41119894,26.666666,0.33333334,0.012540453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P015,2016-04-27,28192.486,0.0,0.0,18570.463,8469.37,2.3333333,1.0,1.0,2.3333333,1.6666666,1977.172,0.0,21.882334,1356.8276,598.462,8.666667,0.0,1.0,6.0,1.6666666,2824.0,227.66667,0.0,840.6667,0.0,81203.664,1064.3334,238.66667,0.33333334,0.0,0.0,0.0,0.0,21598.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21038.0,562.0,0.0,1587.6666,175.66667,0.0,496.66666,0.0,18760.0,406.33334,173.66667,1236.0,52.0,0.0,344.0,0.0,19807.0,96.0,65.0,14.0,20.666666,132.66667,3892.3333,6.0,0.4448771,0.0,0.0,0.0056497175,626.3333,0.33333334,0.20284553,2262.0,3.6666667,0.47731912,1004.0,2.3333333,0.16525215,0.0,0.0,0.33333334,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P015,2016-04-29,22689.402,1452.3583,5139.4883,4850.9854,10819.772,2.3333333,1.0,1.0,1.3333334,1.6666666,2557.855,6.704,717.78064,828.38336,1004.987,12.0,1.0,1.0,4.0,6.0,3703.6667,168.66667,0.0,1223.6666,0.0,78655.0,1875.3334,772.6667,469.33334,10.666667,0.0,195.33333,0.0,20846.334,28.666666,48.666668,772.3333,47.333332,0.0,115.0,0.0,20534.0,64.0,67.333336,1227.3334,96.666664,0.0,440.0,0.0,18953.334,652.6667,230.0,1234.6666,14.0,0.0,473.33334,0.0,18321.334,1130.0,426.66666,13.416667,15.333333,122.666664,7668.0,13.666667,0.30485836,737.0,0.33333334,0.10470391,880.0,0.6666667,0.08424301,2570.6667,5.0,0.24702674,3480.3333,7.6666665,0.22515947,0.33333334,5.3333335,1.3333334,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,68.0,0.0,0.33333334,5.3333335,1.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P015,2016-05-04,4642.8286,0.0,0.0,4411.6367,231.19205,1.0,0.33333334,0.6666667,1.0,0.6666667,2397.675,0.0,372.03867,1917.6573,107.979,3.0,0.0,0.6666667,1.6666666,0.6666667,11829.0,0.33333334,0.0,70.0,0.0,74147.336,313.33334,39.0,0.0,0.0,0.0,0.0,0.0,21599.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,21599.0,0.6666667,0.0,4628.6665,0.33333334,0.0,70.0,0.0,16686.666,175.66667,38.666668,7200.0,0.0,0.0,0.0,0.0,14262.667,137.0,0.33333334,16.583334,8.0,140.66667,5331.0,3.3333333,0.32823992,923.6667,0.6666667,0.11959684,514.0,1.0,0.18731725,1180.0,1.0,0.18706252,2713.3333,0.6666667,0.2212919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0
P015,2016-05-06,11949.403,0.0,0.0,11179.268,293.35138,2.0,1.0,1.0,2.0,1.0,3718.7844,429.40567,0.0,2507.5667,781.812,6.6666665,0.33333334,0.0,5.6666665,0.6666667,12619.333,19.0,0.0,406.66666,0.0,72780.664,348.0,225.33333,0.0,0.0,0.0,0.0,0.0,21598.666,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,5340.3335,14.0,0.0,259.66666,0.0,15509.333,309.66666,167.0,7279.0,5.0,0.0,147.0,0.0,14072.667,38.0,58.333332,15.5,24.0,148.0,7325.0,11.666667,0.28228208,2862.0,1.6666666,0.25505543,0.0,0.0,0.0003302383,2331.0,4.3333335,0.37099206,2132.0,5.6666665,0.18051417,0.0,0.0,0.33333334,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.33333334,0.0,0
P015,2016-05-09,5144.306,0.0,0.0,4440.801,75.4293,1.6666666,1.0,1.0,1.6666666,1.0,4406.3267,0.0,0.0,3889.236,517.09064,7.6666665,0.0,0.0,6.0,2.0,2319.3333,152.0,0.0,676.3333,0.0,81377.0,944.3333,930.0,0.0,0.0,0.0,0.0,0.0,21599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21526.334,58.333332,15.333333,2063.0,149.33333,0.0,590.0,0.0,17310.666,640.0,847.0,256.33334,2.6666667,0.0,86.333336,0.0,20941.0,246.0,67.666664,14.75,9.333333,127.333336,7517.6665,10.333333,0.24255466,286.66666,1.0,0.050823193,293.33334,0.33333334,0.07785777,4096.3335,5.0,0.26178893,2841.3333,4.3333335,0.19906637,0.0,0.0,0.33333334,106.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,106.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P015,2016-05-11,11036.748,0.0,0.0,10986.861,0.0,1.0,1.0,1.0,1.0,1.0,5074.2383,0.0,0.0,4921.3667,152.87167,8.333333,0.0,0.0,8.333333,0.33333334,2009.3334,56.666668,0.0,764.6667,0.0,81988.0,1016.3333,564.0,0.0,0.0,0.0,0.0,0.0,21599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,2008.6666,38.666668,0.0,764.6667,0.0,17240.666,994.3333,553.0,0.6666667,18.0,0.0,0.0,0.0,21548.334,22.0,11.0,15.333333,12.0,134.66667,2264.0,2.3333333,0.13847853,0.0,0.0,0.004403241,0.0,0.0,0.0017094017,833.3333,1.0,0.27017042,1430.6666,1.3333334,0.10059912,0.33333334,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P015,2016-05-13,1203.572,0.0,0.0,515.52985,592.4435,1.3333334,1.0,1.0,1.0,1.3333334,194.68033,0.0,1.9006667,39.401,153.37866,3.6666667,0.0,0.33333334,0.6666667,2.6666667,346.66666,5.3333335,0.0,416.0,0.0,85189.0,338.66666,103.333336,0.0,0.0,0.0,0.0,0.0,21599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,90.0,0.0,0.0,218.33333,0.0,21150.0,108.0,33.666668,256.66666,5.3333335,0.0,197.66667,0.0,20840.0,230.66667,69.666664,15.083333,16.0,136.66667,6521.0,7.6666665,0.14918037,908.0,1.0,0.076548554,0.0,0.0,0.0,1866.6666,1.3333334,0.120134115,3746.3333,5.3333335,0.2313751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0
P015,2016-05-16,31618.451,760.38434,11897.899,4734.838,11449.192,2.0,1.0,1.3333334,1.3333334,1.6666666,2117.3286,3.8206666,1876.127,226.05467,11.326333,5.0,0.6666667,2.3333333,1.6666666,0.33333334,123.333336,49.666668,0.0,119.0,0.0,66176.336,19843.334,87.333336,0.0,0.0,0.0,0.0,0.0,21599.0,0.0,0.0,120.666664,49.666668,0.0,119.0,0.0,16066.333,5183.6665,60.666668,2.6666667,0.0,0.0,0.0,0.0,14111.0,7459.6665,26.666666,0.0,0.0,0.0,0.0,0.0,14400.0,7200.0,0.0,8.666667,14.666667,84.0,8906.333,8.0,0.32538432,1220.0,2.3333333,0.0904406,1985.0,2.0,0.13488509,3627.3333,2.3333333,0.26885638,2074.0,1.3333334,0.31270874,0.0,0.0,0.33333334,8.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,8.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P015,2016-05-18,32131.998,1502.7281,10530.044,5225.124,13537.924,2.6666667,1.0,1.0,2.0,2.0,2399.394,5.6553335,36.616665,1159.0653,1198.0566,7.6666665,1.0,1.3333334,3.0,2.3333333,8664.0,47.666668,0.0,1120.0,0.0,55397.332,20788.334,381.66666,0.0,0.0,0.0,0.0,0.0,21599.0,0.0,0.0,485.66666,0.33333334,0.0,164.66667,0.0,15912.0,4961.6665,75.666664,1165.0,41.333332,0.0,565.0,0.0,11667.0,8016.3335,145.33333,7013.3335,6.0,0.0,390.33334,0.0,6219.3335,7810.3335,160.66667,10.666667,6.0,91.333336,5568.0,6.3333335,0.43905059,1293.6666,0.6666667,0.25573817,400.66666,1.3333334,0.089170545,1663.3334,2.6666667,0.15599445,2210.3333,1.6666666,0.40132424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P015,2016-05-20,28325.83,0.0,2405.1401,18427.832,7438.49,2.6666667,1.0,1.3333334,2.3333333,1.6666666,5575.468,11.744333,629.293,4114.754,819.67633,20.666666,0.33333334,3.3333333,10.333333,7.0,9176.0,372.66666,0.0,1037.6666,0.0,58357.0,16950.334,505.33334,0.33333334,16.333334,0.0,0.0,0.0,21578.666,3.6666667,0.0,298.0,0.0,0.0,85.333336,0.0,20729.334,460.33334,27.0,1520.6666,8.333333,0.0,631.3333,0.0,10756.333,8491.0,192.33333,7357.0,348.0,0.0,321.0,0.0,5292.6665,7995.3335,286.0,13.0,17.333334,121.333336,5721.0,12.333333,0.26015386,76.666664,0.33333334,0.022431577,243.33333,1.0,0.068074904,4201.3335,7.6666665,0.28843355,1199.6666,3.3333333,0.19534098,0.33333334,9.0,2.3333333,404.33334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,148.0,0.0,0.33333334,9.0,0.33333334,67.333336,0.0,0.0,0.0,1.3333334,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P015,2016-05-27,9126.241,0.0,3874.8577,5097.3047,140.33537,1.3333334,0.33333334,0.33333334,1.3333334,0.6666667,2778.38,296.72067,543.9533,1852.5133,85.192665,6.6666665,0.33333334,2.0,3.0,1.6666666,2438.3333,114.333336,0.0,1216.0,0.0,81189.0,921.3333,520.0,0.0,0.0,0.0,0.0,0.0,21599.0,0.0,0.0,682.0,20.333334,0.0,232.33333,0.0,20508.334,69.0,88.0,1630.3334,76.333336,0.0,781.6667,0.0,18037.666,756.3333,317.66666,126.0,17.666666,0.0,202.0,0.0,21044.0,96.0,114.333336,17.666666,14.0,155.33333,6997.3335,10.666667,0.15455185,1344.3334,0.6666667,0.11201986,1400.3334,1.3333334,0.11717902,3497.3333,6.0,0.26500705,755.3333,3.0,0.043543827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P015,2016-05-30,21289.486,0.0,0.0,12151.187,9118.384,1.6666666,1.0,1.0,1.6666666,1.3333334,2761.3577,293.283,0.0,1676.0897,791.985,9.666667,1.3333334,0.0,6.3333335,2.3333333,5415.0,165.0,0.0,2460.6667,0.0,74885.0,2307.0,1166.3334,152.0,0.0,0.0,0.0,0.0,21174.666,243.33333,29.0,0.0,0.0,0.0,0.0,0.0,20891.334,708.6667,0.0,2836.3333,125.333336,0.0,1275.6666,0.0,15953.333,742.0,667.3333,2426.6667,39.666668,0.0,1185.0,0.0,16865.666,613.0,470.0,11.666667,33.333332,126.666664,24870.0,32.333332,0.33349392,6550.6665,9.666667,0.23568398,370.0,3.0,0.025209785,11977.333,11.666667,0.5033554,5972.0,8.666667,0.3625237,0.0,0.0,0.33333334,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P015,2016-06-01,19290.61,0.0,0.0,12003.538,7267.1567,1.3333334,1.0,1.0,1.3333334,1.0,2562.492,100.401,0.0,2226.5576,235.53334,9.0,1.0,0.0,6.0,2.0,3469.6667,104.333336,0.0,1833.6666,0.0,79608.0,732.0,651.3333,31.333334,0.0,0.0,0.0,0.0,21516.666,33.666668,17.333334,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,1945.6666,78.666664,0.0,938.3333,0.0,17922.334,372.33334,342.66666,1492.6666,25.666666,0.0,895.3333,0.0,18569.0,326.0,291.33334,15.333333,31.333334,154.0,11832.667,21.0,0.33494335,3633.3333,4.3333335,0.22747803,690.6667,3.3333333,0.28582305,5620.0,9.0,0.27410704,1888.6666,4.3333335,0.26055038,0.0,0.0,0.6666667,144.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,144.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P015,2016-06-03,27685.53,0.0,9516.044,13658.22,4239.5625,2.0,1.0,1.3333334,1.3333334,1.0,4280.1206,121.39,556.662,1549.6046,2052.464,11.333333,1.6666666,1.3333334,3.6666667,4.6666665,2009.6666,174.33333,0.0,1295.0,0.0,75311.0,1950.6666,5658.3335,31.333334,0.0,0.0,0.0,0.0,21516.666,33.666668,17.333334,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,1600.0,141.0,0.0,770.0,0.0,17987.0,698.0,404.0,378.33334,33.333332,0.0,525.0,0.0,14207.333,1219.0,5237.0,14.416667,12.666667,128.0,8232.333,10.666667,0.49766544,1830.3334,1.0,0.39733025,90.0,0.33333334,0.06517691,2206.6667,4.6666665,0.28493968,4105.3335,4.6666665,0.4396258,0.33333334,72.0,0.33333334,16.666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,16.666666,0.0,0.33333334,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P015,2016-06-06,16912.555,0.0,0.0,11295.985,5616.5693,1.6666666,1.0,1.0,1.6666666,1.3333334,2010.1057,13.821,1.7496667,1994.535,0.0,6.0,0.33333334,0.33333334,5.3333335,0.0,3074.0,116.333336,0.0,1122.3334,0.0,80922.664,564.0,599.6667,0.0,0.0,0.0,0.0,0.0,21569.0,29.666666,0.33333334,3.0,0.0,0.0,7.0,0.0,21568.334,7.0,14.666667,2517.0,116.333336,0.0,852.6667,0.0,17336.334,348.33334,429.33334,554.0,0.0,0.0,262.66666,0.0,20449.0,179.0,155.33333,11.583333,27.333334,120.0,8267.667,10.0,0.43460292,1145.3334,2.0,0.3821973,2044.3334,1.0,0.5515054,3718.0,5.0,0.39254653,1360.0,2.6666667,0.16895622,0.0,0.0,0.33333334,200.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,200.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P015,2016-06-08,5223.2046,0.0,0.0,4375.815,847.3899,1.3333334,1.0,1.0,1.3333334,1.0,690.5543,24.824,0.0,377.13568,288.59467,7.3333335,0.6666667,0.0,5.6666665,1.0,1614.0,115.666664,0.0,842.3333,0.0,81610.664,1562.3334,654.0,7.0,0.0,0.0,0.0,0.0,21217.0,374.66666,0.33333334,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,1161.3334,115.666664,0.0,509.0,0.0,18592.0,875.6667,346.33334,445.66666,0.0,0.0,333.33334,0.0,20201.666,312.0,307.33334,6.5,77.333336,129.33333,42917.668,11.0,0.6580553,13965.667,1.6666666,0.6283962,14538.0,1.0,0.69203275,8859.0,6.0,0.6312392,5555.0,4.3333335,0.55001163,0.33333334,155.33333,0.33333334,200.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,155.33333,0.33333334,200.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P015,2016-06-10,7843.3823,0.0,0.0,6029.6777,1556.1349,1.6666666,1.0,1.0,1.3333334,1.3333334,6145.5747,1605.8284,0.0,3759.1643,780.582,8.333333,1.0,0.0,6.3333335,1.3333334,964.3333,38.666668,0.0,302.0,0.0,83902.664,816.6667,374.66666,125.666664,10.0,0.0,23.0,0.0,21361.0,44.0,35.333332,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,418.66666,28.666666,0.0,125.0,0.0,20320.666,603.6667,103.333336,420.0,0.0,0.0,154.0,0.0,20621.0,169.0,236.0,11.166667,68.0,157.33333,25761.666,9.666667,0.48777688,7960.0,1.3333334,0.44611433,7200.0,0.33333334,0.27342638,8009.6665,6.3333335,0.49900916,2592.0,2.6666667,0.27163273,0.33333334,372.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,372.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P015,2016-06-13,13282.926,0.0,6669.5527,193.07526,6420.298,1.3333334,1.0,1.3333334,1.0,1.3333334,155.52234,5.0063334,14.2456665,133.88234,2.388,4.0,0.33333334,1.0,2.3333333,0.33333334,3.0,0.0,0.0,0.0,0.0,86386.336,7.3333335,2.3333333,0.0,0.0,0.0,0.0,0.0,21599.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21587.334,7.3333335,2.3333333,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,13.916667,40.0,151.33333,5907.6665,4.6666665,0.48756936,502.66666,0.6666667,0.15353402,884.0,1.6666666,0.14021096,617.0,1.3333334,0.21906398,3904.0,1.0,0.49979037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P015,2016-06-15,21822.021,0.0,0.0,12961.911,8619.338,3.3333333,1.0,1.0,2.6666667,1.6666666,3177.2854,11.23,10.616,2305.8625,849.57666,8.666667,0.33333334,0.33333334,6.0,2.0,7711.3335,246.0,0.0,416.33334,0.0,73338.336,4302.0,385.0,0.0,0.0,0.0,0.0,0.0,21599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21599.666,0.33333334,0.0,4728.0,103.666664,0.0,342.33334,0.0,15517.333,594.3333,314.33334,2983.3333,142.33333,0.0,74.0,0.0,14622.333,3707.3333,70.666664,15.416667,7.3333335,130.66667,12903.667,11.0,0.51842,4236.3335,2.3333333,0.37544227,0.0,0.0,0.0014245014,3347.0,4.3333335,0.29832113,5320.3335,4.3333335,0.51121527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P015,2016-06-17,26812.57,0.0,15187.581,10568.109,659.74677,2.6666667,0.6666667,1.0,2.6666667,1.3333334,3403.29,11.23,1351.0844,2025.645,15.330667,6.6666665,0.33333334,1.6666666,4.3333335,0.6666667,4696.0,528.6667,0.0,2393.3333,0.0,76219.664,1733.0,828.3333,0.0,0.0,0.0,0.0,0.0,21599.0,0.0,0.0,2665.0,229.33333,0.0,810.6667,0.0,17356.666,303.33334,235.0,1835.6666,156.66667,0.0,1222.3334,0.0,17180.0,832.0,373.33334,195.33333,142.66667,0.0,360.33334,0.0,20084.0,597.6667,220.0,12.916667,18.0,121.333336,9917.333,17.666666,0.36889637,1886.3334,2.3333333,0.195437,569.6667,1.6666666,0.15494183,3541.0,6.6666665,0.34797078,3920.3333,7.0,0.3486188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
